régionCNC;N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2022;entrées 2021;évolution entrées;tranche d'entrées;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude;geolocalisation
2;437561;STUDIO DES CHAMPS LASNIERS;ILE-DE-FRANCE;AVENUE DU BERRY;91692;Les Ulis;25299.0;91;00851;Paris;10949158.0;03-Grande couronne;1.0;210.0;49.0;681.0;12771.0;8973.0;42.3269809428285;De 10 à 20 000 entrées;;NON;NON;;FIXE;NON;B;195.0;143.0;0.0;53.33731224510097;22.69969163433801;14.14503133393017;9.817964786630856;115.0;52.72058092111808;48.682507;2.169714;48.682507, 2.169714
2;442370;CINEMA CONFLUENCES VARENNES;ILE-DE-FRANCE;PETIT FOSSARD;77482;Varennes-sur-Seine;3732.0;77;77403;Montereau-Fault-Yonne;31257.0;03-Grande couronne;9.0;1603.0;53.0;14437.0;212250.0;126521.0;67.75871199247557;De 200 à 300 000 entrées;;NON;NON;;FIXE;OUI;B;276.0;200.0;189.0;33.711445261480904;49.63329043493238;12.523143607580101;4.132120696006622;97.0;6.459159605972606;48.367677;2.957289;48.367677, 2.957289
2;462304;CINEMA SORANO;ILE-DE-FRANCE;1 RUE CHARLES PATHE;94080;Vincennes;50168.0;94;00851;Paris;10949158.0;02-Petite Couronne;1.0;204.0;9.0;15.0;848.0;67.0;1165.6716417910447;Moins de 2000 entrées;;NON;NON;;FIXE;NON;B;8.0;0.0;0.0;26.591760299625467;73.40823970037454;0.0;0.0;8.0;100.0;48.849453;2.437319;48.849453, 2.437319
2;718750;KINEPOLIS BRETIGNY;ILE-DE-FRANCE;5 RUE MICHELE MORGAN;91103;Brétigny-sur-Orge;27361.0;91;00851;Paris;10949158.0;03-Grande couronne;10.0;1508.0;53.0;28461.0;781856.0;463313.0;68.75330500115473;De 700 000 à 1 million d'entrées;KINEPOLIS;NON;NON;;FIXE;OUI;B;252.0;180.0;172.0;26.496462148074727;55.80054343969398;12.804940860301203;4.898053551930081;28.0;2.076928535620022;48.57924680000001;2.2996356999999534;48.57924680000001, 2.2996356999999534
2;724000;CINE PINCE VENT;ILE-DE-FRANCE;CENTRE COMMERCIAL PINCE VENT 85 ROUTE DE PROVINS;94019;Chennevières-sur-Marne;18115.0;94;00851;Paris;10949158.0;02-Petite Couronne;8.0;1606.0;53.0;13410.0;207537.0;123206.0;68.44715354771682;De 200 à 300 000 entrées;;NON;NON;;FIXE;OUI;B;174.0;156.0;149.0;34.52311406155703;49.790223295111645;11.905853952926975;3.7808086904043448;32.0;5.181412190706095;48.7946166;2.5525718999999754;48.7946166, 2.5525718999999754
2;724320;UGC CINE CITE PARLY;ILE-DE-FRANCE;2 AVENUE CHARLES DE GAULLE;78158;Le Chesnay;31707.0;78;00851;Paris;10949158.0;03-Grande couronne;12.0;2199.0;53.0;17295.0;442606.0;269519.0;64.22070429171968;De 300 à 450 000 entrées;UGC;NON;NON;;FIXE;OUI;B;258.0;181.0;180.0;43.4777872834836;40.174188907370805;12.061152197444352;4.286871611701247;111.0;16.898094042948138;48.827796;2.116072;48.827796, 2.116072
1;54;GAUMONT CHAMPS ELYSEES MARIGNAN;ILE-DE-FRANCE;27/33 AVENUE DES CHAMPS ELYSEES;75108;Paris 8e Arrondissement;36218.0;75;00851;Paris;10949158.0;01-Paris;6.0;1597.0;53.0;7911.0;206777.0;169651.0;21.88374958002015;De 200 à 300 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;NON;C;132.0;101.0;86.0;20.450104108725935;59.50490516999503;14.713048785890436;5.331941935388599;17.0;2.988388062199426;48.869654;2.306873;48.869654, 2.306873
1;321;PATHE;ILE-DE-FRANCE;32 RUE LOUIS LEGRAND;75102;Paris 2e Arrondissement;21277.0;75;00851;Paris;10949158.0;01-Paris;6.0;1138.0;53.0;9024.0;269401.0;181402.0;48.510490512783754;De 200 à 300 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;NON;C;128.0;107.0;89.0;42.56332091377818;36.77731361258515;14.432275789394453;6.227089684242219;54.0;30.192691279966883;48.870632;2.334338;48.870632, 2.334338
1;481;GAUMONT PARNASSE;ILE-DE-FRANCE;3 RUE D'ODESSA;75114;Paris 14e Arrondissement;134926.0;75;00851;Paris;10949158.0;01-Paris;15.0;2876.0;53.0;20220.0;463860.0;475104.0;-2.366639725197006;De 450 à 700 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;C;259.0;222.0;189.0;45.45930083651312;31.576091439089083;18.559131102921068;4.405476621476725;122.0;32.41824788050061;48.843074;2.324424;48.843074, 2.324424
1;803;BRETAGNE;ILE-DE-FRANCE;73 BD DU MONTPARNASSE;75106;Paris 6e Arrondissement;40452.0;75;00851;Paris;10949158.0;01-Paris;2.0;736.0;51.0;2420.0;20543.0;3804.0;440.03680336487906;De 20 à 30 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;NON;C;54.0;52.0;26.0;9.852504502750328;71.45012899771211;10.699508348342501;7.997858151195055;7.0;3.1786983400671764;48.843752;2.324925;48.843752, 2.324925
1;814;LUCERNAIRE FORUM;ILE-DE-FRANCE;53 RUE NOTRE DAME DES CHAMPS;75106;Paris 6e Arrondissement;40452.0;75;00851;Paris;10949158.0;01-Paris;3.0;148.0;53.0;5611.0;38871.0;14232.0;173.1239460370995;De 30 à 40 000 entrées;;OUI;A;RDJPPR;FIXE;NON;C;281.0;155.0;11.0;53.36213810768156;14.444645675402965;24.017489845023416;8.17572637189206;248.0;91.96398540788078;48.844244;2.330407;48.844244, 2.330407
1;1681;UGC CINE CITE LES HALLES;ILE-DE-FRANCE;101 RUE BERGER;75101;Paris 1er Arrondissement;16149.0;75;00851;Paris;10949158.0;01-Paris;27.0;3896.0;53.0;61489.0;2221205.0;1408789.0;57.66768479878819;Plus de 2 millions d'entrées;UGC;NON;NON;;FIXE;OUI;C;567.0;419.0;403.0;40.44665682740561;35.348986102869205;15.895794481309157;8.308562588416025;345.0;40.98046225316676;48.861424;2.345829;48.861424, 2.345829
1;2543;MAC MAHON;ILE-DE-FRANCE;5/7 AV MAC MAHON;75117;Paris 17e Arrondissement;167765.0;75;00851;Paris;10949158.0;01-Paris;1.0;137.0;17.0;258.0;3503.0;;;De 2 à 5 000 entrées;;NON;NON;;FIXE;NON;C;44.0;4.0;0.0;64.07599309153713;34.22567645365573;1.6983304548071387;0.0;35.0;88.05411629245826;48.875715;2.294655;48.875715, 2.294655
1;7394;GAUMONT CONVENTION;ILE-DE-FRANCE;27 RUE ALAIN CHARTIER;75115;Paris 15e Arrondissement;231186.0;75;00851;Paris;10949158.0;01-Paris;9.0;1263.0;53.0;16389.0;377741.0;245633.0;53.782675780534376;De 300 à 450 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;C;233.0;200.0;175.0;58.81729069580588;19.64566929133858;13.760779902512185;7.77626011034335;149.0;56.29385612512722;48.837759;2.296259;48.837759, 2.296259
1;8132;GAUMONT ALESIA;ILE-DE-FRANCE;73 AVENUE DU GENERAL LECLERC;75114;Paris 14e Arrondissement;134926.0;75;00851;Paris;10949158.0;01-Paris;8.0;1384.0;53.0;15694.0;354276.0;236317.0;49.91557949703154;De 300 à 450 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;C;244.0;198.0;137.0;40.83157807730347;38.76175356490362;15.380318140749209;5.026350217043702;99.0;18.528663164705243;48.828166;2.327463;48.828166, 2.327463
1;8291;L ARLEQUIN PANORAMA;ILE-DE-FRANCE;76 RUE DE RENNES;75106;Paris 6e Arrondissement;40452.0;75;00851;Paris;10949158.0;01-Paris;3.0;591.0;53.0;5306.0;119071.0;56442.0;110.96169519152403;De 100 à 150 000 entrées;;OUI;A;RDPR;FIXE;NON;C;281.0;113.0;65.0;45.08935848927098;16.352217446140383;21.987422031178948;16.571002033409695;162.0;89.94363079457415;48.851278;2.330648;48.851278, 2.330648
1;8361;ESPACE SAINT MICHEL;ILE-DE-FRANCE;7 PLACE ST MICHEL;75105;Paris 5e Arrondissement;58050.0;75;00851;Paris;10949158.0;01-Paris;2.0;210.0;53.0;4194.0;37271.0;19574.0;90.41074895269234;De 30 à 40 000 entrées;;OUI;A;RD;FIXE;NON;C;79.0;36.0;36.0;63.030237986638404;2.1598561884575136;20.646078720721203;14.163827104182877;71.0;89.58171232325401;48.853093;2.344228;48.853093, 2.344228
1;8374;ECOLES CINEMA CLUB;ILE-DE-FRANCE;23 RUE DES ECOLES;75105;Paris 5e Arrondissement;58050.0;75;00851;Paris;10949158.0;01-Paris;2.0;200.0;53.0;3215.0;54897.0;28503.0;92.60077886538258;De 50 à 80 000 entrées;;OUI;A;PR;FIXE;NON;C;400.0;6.0;1.0;36.18694963339597;46.03736045097823;11.311300246858996;6.4643896687668105;336.0;86.84646844257765;48.848384;2.348973;48.848384, 2.348973
1;8425;QUARTIER LATIN I;ILE-DE-FRANCE;9 RUE CHAMPOLLION;75105;Paris 5e Arrondissement;58050.0;75;00851;Paris;10949158.0;01-Paris;2.0;164.0;53.0;3609.0;112415.0;53849.0;108.75967984549386;De 100 à 150 000 entrées;;OUI;A;;FIXE;NON;C;535.0;1.0;1.0;15.784967716619699;51.641815003745585;14.661292048656941;17.911925230977776;479.0;95.91909535190668;48.849504;2.342788;48.849504, 2.342788
1;8661;ESCURIAL;ILE-DE-FRANCE;11 BD PORT ROYAL;75113;Paris 13e Arrondissement;179013.0;75;00851;Paris;10949158.0;01-Paris;2.0;329.0;51.0;3529.0;76214.0;38331.0;98.83123320549947;De 50 à 80 000 entrées;;OUI;A;RDJP;FIXE;NON;C;193.0;105.0;54.0;68.13268991985552;6.55971328592392;9.813466531211198;15.494130263009371;169.0;95.84744327802235;48.836817;2.349632;48.836817, 2.349632
1;9616;MK2 A&E;ILE-DE-FRANCE;15/43 QUAI FRANCOIS MAURIAC;75113;Paris 13e Arrondissement;179013.0;75;00851;Paris;10949158.0;01-Paris;4.0;520.0;53.0;9035.0;110360.0;67946.0;62.42310069761281;De 100 à 150 000 entrées;MK2;NON;NON;;FIXE;NON;C;279.0;181.0;58.0;46.909566449316166;15.690102984180033;9.774415605645059;27.625914960858744;181.0;77.17638084167318;48.832993;2.378615;48.832993, 2.378615
1;9700;PATHE BEAUGRENELLE;ILE-DE-FRANCE;7 RUE LINOIS;75115;Paris 15e Arrondissement;231186.0;75;00851;Paris;10949158.0;01-Paris;10.0;1962.0;53.0;18824.0;632788.0;421618.0;50.085622530347386;De 450 à 700 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;C;237.0;192.0;139.0;32.93636683977148;46.631312253556835;15.550573765133386;4.881747141538299;91.0;12.876670392379774;48.848895;2.282585;48.848895, 2.282585
1;9906;UGC CINE CITE PARIS 19;ILE-DE-FRANCE;166 BOULEVARD MAC DONALD;75119;Paris 19e Arrondissement;184156.0;75;00851;Paris;10949158.0;01-Paris;14.0;2790.0;53.0;24638.0;296834.0;204005.0;45.50329648783118;De 200 à 300 000 entrées;UGC;NON;NON;;FIXE;OUI;C;361.0;272.0;238.0;35.82944721515485;45.63562496203865;13.098186628154169;5.436741194652341;178.0;20.8409537242622;48.898991;2.376757;48.898991, 2.376757
2;10552;SALLE CHARLES CHAPLIN;ILE-DE-FRANCE;ESPACE CULTUREL ALAIN POHER 7 AVENUE AUGUSTE DURU;94001;Ablon-sur-Seine;5938.0;94;00851;Paris;10949158.0;02-Petite Couronne;1.0;209.0;43.0;131.0;3039.0;1033.0;194.1916747337851;De 2 à 5 000 entrées;;NON;NON;;FIXE;NON;B;103.0;86.0;2.0;41.04534973097617;40.54573405073021;13.105303612605686;5.303612605687932;53.0;34.35818601076095;48.724181;2.420302;48.724181, 2.420302
2;22634;JEAN VILAR;ILE-DE-FRANCE;1 RUE PAUL SIGNAC;94003;Arcueil;21962.0;94;00851;Paris;10949158.0;02-Petite Couronne;2.0;328.0;49.0;2123.0;20396.0;12479.0;63.442583540347776;De 20 à 30 000 entrées;;OUI;C;RDJPPR;FIXE;NON;B;358.0;253.0;3.0;61.64399421128799;11.43849493487699;14.124457308248914;12.793053545586108;286.0;80.37626628075253;48.801352;2.330702;48.801352, 2.330702
2;27573;CINEMA VENTURA;ILE-DE-FRANCE;RUE SAMUEL DESBORDES;91027;Athis-Mons;35927.0;91;00851;Paris;10949158.0;03-Grande couronne;1.0;175.0;49.0;626.0;9731.0;4543.0;114.19766674003964;De 5 à 10 000 entrées;;OUI;C;;FIXE;NON;B;209.0;165.0;2.0;49.27666111893483;27.128408654461655;19.933427218025862;3.6615030085776468;124.0;64.34515426961977;48.7102;2.388137;48.7102, 2.388137
2;54292;LA BARBACANE;ILE-DE-FRANCE;PLACE DU 8 MAI 1945;78062;Beynes;7697.0;78;78205;Beynes;8220.0;03-Grande couronne;1.0;292.0;41.0;336.0;7868.0;5420.0;45.166051660516615;De 5 à 10 000 entrées;;OUI;E;JP;FIXE;NON;C;138.0;110.0;1.0;71.76632302405498;14.63917525773196;12.247422680412372;1.3470790378006872;68.0;49.56701030927835;48.855732;1.875104;48.855732, 1.875104
2;54692;THEATRE PAUL ELUARD;ILE-DE-FRANCE;162 RUE MAURICE BERTEAUX;95063;Bezons;31978.0;95;00851;Paris;10949158.0;03-Grande couronne;2.0;598.0;53.0;1538.0;27503.0;14373.0;91.35184025603562;De 20 à 30 000 entrées;;OUI;C;JP;FIXE;NON;B;283.0;223.0;9.0;48.34458245137586;28.000319501577536;12.404648747953193;11.250449299093415;146.0;44.21103079196453;48.931156;2.207081;48.931156, 2.207081
2;57582;CINEMA LOUIS DAQUIN;ILE-DE-FRANCE;76 RUE VICTOR HUGO;93007;Le Blanc-Mesnil;58116.0;93;00851;Paris;10949158.0;02-Petite Couronne;3.0;447.0;53.0;3534.0;49870.0;29623.0;68.34891807041825;De 40 à 50 000 entrées;;OUI;C;JP;FIXE;NON;B;287.0;222.0;46.0;52.78206088373937;27.234679941847656;12.579849332569717;7.403409841843253;154.0;28.94180360368298;48.941761;2.457313;48.941761, 2.457313
2;59033;AUDITORIUM BOURSE TRAVAIL;ILE-DE-FRANCE;11 RUE DU 8 MAI 1945;93008;Bobigny;55066.0;93;00851;Paris;10949158.0;02-Petite Couronne;1.0;400.0;42.0;671.0;11279.0;5211.0;116.44597965841487;De 10 à 20 000 entrées;;OUI;C;RDJPPR;ITINERANT;NON;B;173.0;122.0;1.0;50.561456752655545;39.00859888720284;4.957005563985837;5.472938796155791;112.0;64.19828022255943;48.909510;2.436542;48.90951, 2.436542
2;59604;JEAN RENOIR;ILE-DE-FRANCE;RUE DU GENERAL LECLERC;92009;Bois-Colombes;29817.0;92;00851;Paris;10949158.0;02-Petite Couronne;1.0;300.0;47.0;377.0;10647.0;6517.0;63.372717508055864;De 10 à 20 000 entrées;;NON;NON;;FIXE;NON;B;107.0;69.0;0.0;61.148757663762495;21.38324190599118;10.164569215876089;7.303431214370228;54.0;47.90792728837259;48.916548;2.266897;48.916548, 2.266897
2;59690;LA GRANGE DE LA TREMBLAYE;ILE-DE-FRANCE;RUE DU PARC;78073;Bois-d'Arcy;15184.0;78;00851;Paris;10949158.0;03-Grande couronne;1.0;338.0;40.0;599.0;10561.0;4607.0;129.23811591057088;De 10 à 20 000 entrées;;NON;NON;;FIXE;NON;B;184.0;148.0;1.0;62.21421215242019;27.064881565396497;6.426364572605562;4.294541709577755;80.0;40.298661174047375;48.800013;2.023763;48.800013, 2.023763
2;62121;GERARD PHILIPE;ILE-DE-FRANCE;2 RUE PABLO NERUDA;94011;Bonneuil-sur-Marne;18488.0;94;00851;Paris;10949158.0;02-Petite Couronne;1.0;245.0;44.0;476.0;8473.0;3070.0;175.99348534201954;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;B;114.0;91.0;1.0;58.90080024158236;25.230258191152043;11.188283255322363;4.680658311943228;44.0;43.21304544768232;48.774577;2.486664;48.774577, 2.486664
2;97431;STUDIO 66;ILE-DE-FRANCE;66 RUE JEAN JAURES;94017;Champigny-sur-Marne;77751.0;94;00851;Paris;10949158.0;02-Petite Couronne;5.0;944.0;53.0;8223.0;97939.0;64401.0;52.07683110510706;De 80 à 100 000 entrées;;OUI;C;JP;FIXE;NON;B;270.0;192.0;118.0;28.0715314246993;53.71844824665425;11.20193122141284;7.0080891072336104;140.0;16.897128578688804;48.814397;2.508133;48.814397, 2.508133
2;120293;ARCEL;ILE-DE-FRANCE;15 PLACE LEON CASSE;91174;Corbeil-Essonnes;52613.0;91;00851;Paris;10949158.0;03-Grande couronne;3.0;380.0;53.0;3670.0;37609.0;20876.0;80.15424410806669;De 30 à 40 000 entrées;;OUI;C;JPPR;FIXE;NON;B;354.0;251.0;91.0;45.14021010836298;37.02263765958034;13.535721179033281;4.30143105302341;197.0;35.37099842832327;48.603813;2.469302;48.603813, 2.469302
2;123914;ABEL GANCE;ILE-DE-FRANCE;184 BD ST DENIS;92026;Courbevoie;82701.0;92;00851;Paris;10949158.0;02-Petite Couronne;1.0;139.0;50.0;1518.0;39241.0;21984.0;78.49799854439593;De 30 à 40 000 entrées;;OUI;C;JP;FIXE;NON;B;267.0;170.0;2.0;57.00246404217524;19.875651825110307;11.297346856913643;11.824537275800814;180.0;65.6323419861326;48.901327;2.271867;48.901327, 2.271867
2;144262;L'ORANGE BLEUE;ILE-DE-FRANCE;7 RUE JEAN MERMOZ;95203;Eaubonne;25782.0;95;00851;Paris;10949158.0;03-Grande couronne;1.0;345.0;35.0;111.0;7498.0;3001.0;149.8500499833389;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;B;68.0;48.0;0.0;55.229291281493566;15.261917708899764;7.377197752401668;22.131593257205004;57.0;82.59923871669386;48.992968;2.278288;48.992968, 2.278288
2;162844;ERMITAGE;ILE-DE-FRANCE;6 RUE DE FRANCE;77186;Fontainebleau;16368.0;77;77406;Fontainebleau;38052.0;03-Grande couronne;5.0;944.0;53.0;6476.0;61256.0;36613.0;67.30669434353918;De 50 à 80 000 entrées;;OUI;D;RDJPPR;FIXE;NON;C;306.0;199.0;158.0;75.03859661028451;6.921941536738883;11.32619649491882;6.713265358057785;241.0;75.55265256264528;48.404394;2.699594;48.404394, 2.699594
2;172043;THEATRE ANDRE MALRAUX;ILE-DE-FRANCE;1 BIS RUE GUILLEMETEAU;93032;Gagny;39817.0;93;00851;Paris;10949158.0;02-Petite Couronne;1.0;450.0;48.0;534.0;10589.0;4664.0;127.03687821612348;De 10 à 20 000 entrées;;OUI;C;;FIXE;NON;B;220.0;171.0;0.0;62.120903724811726;20.924078974150216;11.001424791369836;5.953592509668227;132.0;67.54528801139833;48.884043;2.529952;48.884043, 2.529952
2;201524;LE CONTI;ILE-DE-FRANCE;PLACE DU PATIS;95313;L' Isle-Adam;11923.0;95;00851;Paris;10949158.0;03-Grande couronne;5.0;739.0;53.0;6281.0;74293.0;47512.0;56.366812594712925;De 50 à 80 000 entrées;;OUI;C;;FIXE;NON;B;312.0;225.0;129.0;49.11778929188256;35.35751295336787;10.810362694300519;4.71433506044905;131.0;12.838687392055267;49.110771;2.211976;49.110771, 2.211976
2;202214;CINE D ISSY;ILE-DE-FRANCE;MAIL RAYMOND MENAND;92040;Issy-les-Moulineaux;68641.0;92;00851;Paris;10949158.0;02-Petite Couronne;1.0;376.0;47.0;457.0;18275.0;14057.0;30.00640250409048;De 10 à 20 000 entrées;;NON;NON;;FIXE;NON;B;99.0;81.0;17.0;61.62141021343167;29.455805117890264;7.458933959101575;1.463850709576489;52.0;38.17744999441278;48.825247;2.271161;48.825247, 2.271161
2;206924;CINEMA AGNES VARDA;ILE-DE-FRANCE;37-39 GRANDE RUE;91326;Juvisy-sur-Orge;17773.0;91;00851;Paris;10949158.0;03-Grande couronne;1.0;123.0;49.0;915.0;13353.0;6265.0;113.1364724660814;De 10 à 20 000 entrées;;OUI;C;;FIXE;NON;B;243.0;176.0;3.0;55.80114970447737;24.354303295279735;16.047283620759455;3.7972633794834425;149.0;67.12007124929156;48.688996;2.376314;48.688996, 2.376314
2;224413;PATHE;ILE-DE-FRANCE;28 RUE D'ALSACE;92044;Levallois-Perret;67809.0;92;00851;Paris;10949158.0;02-Petite Couronne;8.0;1538.0;53.0;11450.0;337870.0;239649.0;40.98535775237953;De 300 à 450 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;B;247.0;202.0;150.0;32.885229822710315;49.725223283945844;14.06755732564533;3.3219895676985036;100.0;9.310308956621242;48.891726;2.296363;48.891726, 2.296363
2;241923;THEATRE CLAUDE DEBUSSY;ILE-DE-FRANCE;116 AVENUE DU GENERAL DE GAULLE;94046;Maisons-Alfort;57944.0;94;00851;Paris;10949158.0;02-Petite Couronne;1.0;406.0;41.0;173.0;13968.0;7909.0;76.60892653938551;De 10 à 20 000 entrées;;NON;NON;;FIXE;NON;B;90.0;83.0;0.0;82.93061405453336;9.199733983595655;5.859750240153699;2.0099017217172834;55.0;52.3608955885613;48.801474;2.430493;48.801474, 2.430493
2;248192;FONTENELLE;ILE-DE-FRANCE;10 RUE CARNOT;78372;Marly-le-Roi;16857.0;78;00851;Paris;10949158.0;03-Grande couronne;2.0;336.0;53.0;2555.0;46625.0;27639.0;68.69278917471688;De 40 à 50 000 entrées;;OUI;C;JPPR;FIXE;NON;B;305.0;214.0;69.0;72.96875;13.276785714285714;9.366071428571429;4.388392857142858;194.0;53.03125;48.871284;2.095564;48.871284, 2.095564
2;255991;VARIETES;ILE-DE-FRANCE;20 BD CHAMBLAIN;77288;Melun;41867.0;77;00851;Paris;10949158.0;03-Grande couronne;3.0;566.0;53.0;3093.0;36147.0;20537.0;76.00915420947558;De 30 à 40 000 entrées;;OUI;C;JP;FIXE;NON;B;332.0;223.0;76.0;51.779489733149774;31.14033802981927;12.490113945926947;4.590058291104016;173.0;39.3626058173936;48.533449;2.6548;48.533449, 2.6548
2;260903;CENTRE D ART ET DE CULTURE;ILE-DE-FRANCE;15 BOULEVARD DES NATIONS-UNIES;92048;Meudon;46517.0;92;00851;Paris;10949158.0;02-Petite Couronne;1.0;458.0;47.0;488.0;19581.0;11563.0;69.3418662976736;De 10 à 20 000 entrées;;NON;NON;;FIXE;NON;B;227.0;139.0;0.0;52.56644469326419;21.46266721668926;16.35335022688432;9.617537863162237;163.0;67.98279215039189;48.81334;2.235774;48.81334, 2.235774
2;284362;LA BERGERIE;ILE-DE-FRANCE;COUR EMILE ZOLA;77327;Nangis;8990.0;77;77208;Nangis;8990.0;03-Grande couronne;1.0;132.0;42.0;591.0;7492.0;2329.0;221.68312580506657;De 5 à 10 000 entrées;;OUI;E;JPPR;FIXE;NON;I;131.0;91.0;0.0;51.461894871385205;26.681578526921236;14.235500878734623;7.621025722958939;55.0;51.541779837034674;48.555127;3.0133;48.555127, 3.0133
2;284502;CAP CINEMA NANTERRE;ILE-DE-FRANCE;200 ALLEE DE CORSE;92050;Nanterre;96402.0;92;00851;Paris;10949158.0;02-Petite Couronne;10.0;1491.0;53.0;19005.0;130146.0;61109.0;112.9735390858957;De 100 à 150 000 entrées;CGR;NON;NON;;FIXE;OUI;B;225.0;165.0;161.0;18.435280235078167;59.33332819164116;11.56417988724269;10.66721168603799;19.0;1.5371088779028066;48.900167;2.21295;48.900167, 2.21295
